Tiempo,Inclinación pelvis::Y,Oblicuidad pelvis::Y,Rotación pelvis::Y,Inclinación pelvis (Normal):YInf,Inclinación pelvis (Normal):YSup,Oblicuidad pelvis (Normal):YInf,Oblicuidad pelvis (Normal):YSup,Rotación pelvis (Normal):YInf,Rotación pelvis (Normal):YSup,Tiempo,Flexo-extensión cadera derecha::Y,Flexo-extensión cadera izquierda::Y,Flexo-extensión cadera derecha (Normal):YInf,Flexo-extensión cadera derecha (Normal):YSup,Flexo-extensión cadera izquierda (Normal):YInf,Flexo-extensión cadera izquierda (Normal):YSup,Tiempo,Aducción-abducción cadera derecha::Y,Aducción-abducción cadera izquierda::Y,Aducción-abducción cadera derecha (Normal):YInf,Aducción-abducción cadera derecha (Normal):YSup,Aducción-abducción cadera izquierda (Normal):YInf,Aducción-abducción cadera izquierda (Normal):YSup,Tiempo,Rotación cadera derecha::Y,Rotación cadera izquierda::Y,Tiempo,Flexo-extensión rodilla derecha::Y,Flexo-extensión rodilla izquierda::Y,Flexo-extensión rodilla derecha (Normal):YInf,Flexo-extensión rodilla derecha (Normal):YSup,Flexo-extensión rodilla izquierda (Normal):YInf,Flexo-extensión rodilla izquierda (Normal):YSup,Tiempo,Abducción-aducción rodilla derecha::Y,Abducción-aducción rodilla izquierda::Y,Abducción-aducción rodilla derecha (Normal):YInf,Abducción-aducción rodilla derecha (Normal):YSup,Abducción-aducción rodilla izquierda (Normal):YInf,Abducción-aducción rodilla izquierda (Normal):YSup,Tiempo,Rotación rodilla derecha::Y,Rotación rodilla izquierda::Y,Tiempo,Inclinación pelvis::Y,Oblicuidad pelvis::Y,Rotación pelvis::Y,Tiempo,Flexo-extensión cadera derecha::Y,Flexo-extensión cadera izquierda::Y,Tiempo,Aducción-abducción cadera derecha::Y,Aducción-abducción cadera izquierda::Y,Tiempo,Rotación cadera derecha::Y,Rotación cadera izquierda::Y,Tiempo,Flexo-extensión rodilla derecha::Y,Flexo-extensión rodilla izquierda::Y,Tiempo,Abducción-aducción rodilla derecha::Y,Abducción-aducción rodilla izquierda::Y,Tiempo,Rotación rodilla derecha::Y,Rotación rodilla izquierda::Y,Tiempo,Inclinación pelvis::Y,Oblicuidad pelvis::Y,Rotación pelvis::Y,Tiempo,Flexo-extensión cadera derecha::Y,Flexo-extensión cadera izquierda::Y,Tiempo,Aducción-abducción cadera derecha::Y,Aducción-abducción cadera izquierda::Y,Tiempo,Rotación cadera derecha::Y,Rotación cadera izquierda::Y,Tiempo,Flexo-extensión rodilla derecha::Y,Flexo-extensión rodilla izquierda::Y,Tiempo,Abducción-aducción rodilla derecha::Y,Abducción-aducción rodilla izquierda::Y,Tiempo,Rotación rodilla derecha::Y,Rotación rodilla izquierda::Y
12.2466,6.68316,5.86198,2.94121,,,,,,,12.2466,12.2716,5.7638,,,,,12.2466,4.17863,6.31314,,,,,12.2466,4.75444,-2.69481,12.2466,44.394,-2.83481,,,,,12.2466,-7.05808,-1.24842,,,,,12.2466,-8.64219,5.8349,12.2466,-13.7755,-7.00068,1.57912,12.2466,65.7491,2.71192,12.2466,-22.5178,-8.63655,12.2466,8.83882,52.8691,12.2466,100.004,15.7804,12.2466,-48.5019,-0.917381,12.2466,-49.9538,-42.6521,12.2466,-94.8066,-96.6555,260.757,12.2466,93.6577,57.0147,12.2466,-44.7596,30.2178,12.2466,251.07,244.051,12.2466,-289.442,201.87,12.2466,254.256,27.5717,12.2466,268.209,81.0412
12.2566,6.53824,5.78579,2.97002,,,,,,,12.2566,12.9315,5.79459,,,,,12.2566,3.95088,6.23002,,,,,12.2566,4.65646,-3.23898,12.2566,45.3815,-2.66461,,,,,12.2566,-7.53177,-1.25655,,,,,12.2566,-8.88289,5.68161,12.2566,-14.9953,-8.22387,4.34614,12.2566,66.017,3.55546,12.2566,-23.027,-7.89757,12.2566,11.4379,55.3662,12.2566,96.6726,18.1984,12.2566,-45.5305,-0.616843,12.2566,-41.9533,-19.2432,12.2566,-54.1695,-81.9841,286.12,12.2566,56.6406,71.9745,12.2566,-23.3034,41.2421,12.2566,321.025,168.577,12.2566,-443.352,171.551,12.2566,355.23,42.0036,12.2566,333.82,127.036
12.2666,6.38325,5.6975,3.02813,,,,,,,12.2666,13.5919,5.83491,,,,,12.2666,3.71809,6.15519,,,,,12.2666,4.52568,-3.80213,12.2666,46.3274,-2.47085,,,,,12.2666,-7.96869,-1.26076,,,,,12.2666,-9.08433,5.5473,12.2666,-15.7484,-9.37393,7.41293,12.2666,65.9014,4.58472,12.2666,-23.4949,-7.02965,12.2666,15.3606,56.6259,12.2666,91.6937,20.4115,12.2666,-41.1915,-0.137013,12.2666,-17.8928,4.63028,12.2666,-9.51176,-61.6111,305.491,12.2666,23.6641,83.8746,12.2666,-1.69706,47.6006,12.2666,386.936,91.1116,12.2666,-596.729,131.487,12.2666,446.976,55.469,12.2666,388.801,167.053
12.2766,6.22328,5.59831,3.11828,,,,,,,12.2766,14.2495,5.88629,,,,,12.2766,3.48098,6.08943,,,,,12.2766,4.34925,-4.3715,12.2766,47.2153,-2.25638,,,,,12.2766,-8.3556,-1.25929,,,,,12.2766,-9.23838,5.43614,12.2766,-15.957,-10.3545,10.7175,12.2766,65.496,5.72588,12.2766,-23.8515,-6.12845,12.2766,20.4609,56.6248,12.2766,85.0668,22.2489,12.2766,-35.6183,0.512427,12.2766,1.39618,20.6715,12.2766,37.363,-35.7974,317.41,12.2766,-5.29137,92.3235,12.2766,20.4242,48.9204,12.2766,442.262,15.5085,12.2766,-744.893,82.7755,12.2766,524.141,67.2908,12.2766,429.978,199.071
12.2866,6.06411,5.49041,3.24248,,,,,,,12.2866,14.9018,5.94943,,,,,12.2866,3.24106,6.03262,,,,,12.2866,4.11646,-4.93462,12.2866,48.0288,-2.02587,,,,,12.2866,-8.68106,-1.25051,,,,,12.2866,-9.33906,5.35043,12.2866,-15.5664,-11.0659,14.1767,12.2866,64.8938,6.89938,12.2866,-24.0155,-5.2784,12.2866,26.4789,55.4517,12.2866,76.8475,23.5298,12.2866,-29.0282,1.30975,12.2866,1.69907,21.1678,12.2866,84.3373,-5.26633,320.715,12.2866,-30.69,97.1225,12.2866,43.2343,45.2482,12.2866,481.03,-54.6455,12.2866,-883.131,27.1801,12.2866,582.125,76.8542,12.2866,455.105,221.613
12.2966,5.91195,5.37699,3.40181,,,,,,,12.2966,15.5474,6.02427,,,,,12.2966,3.00067,5.98386,,,,,12.2966,3.81967,-5.48053,12.2966,48.7523,-1.78578,,,,,12.2966,-8.93617,-1.23309,,,,,12.2966,-9.38295,5.29096,12.2966,-14.5532,-11.4148,17.6874,12.2966,64.1758,8.03072,12.2966,-23.9114,-4.54741,12.2966,33.075,53.3021,12.2966,67.1503,24.0888,12.2966,-21.7083,2.22406,12.2966,-5.89676,2.40974,12.2966,129.115,28.7986,314.616,12.2966,-53.3829,98.2645,12.2966,66.6525,37.0494,12.2966,498.372,-116.364,12.2966,-1006.93,-32.9384,12.2966,617.442,83.6473,12.2966,463.048,233.791
12.3066,5.77305,5.26212,3.59623,,,,,,,12.3066,16.1853,6.11005,,,,,12.3066,2.76283,5.94167,,,,,12.3066,3.45496,-6.00067,12.3066,49.3718,-1.54409,,,,,12.3066,-9.11522,-1.20603,,,,,12.3066,-9.36927,5.25735,12.3066,-12.9326,-11.3224,21.1299,12.3066,63.4015,9.06074,12.3066,-23.4815,-3.98805,12.3066,39.8604,50.4523,12.3066,56.1485,23.8016,12.3066,-14.0001,3.21799,12.3066,-5.39284,-15.2641,12.3066,169.38,64.8013,298.764,12.3066,-74.5083,95.9121,12.3066,90.3196,25.1724,12.3066,490.941,-167.526,12.3066,-1112.16,-94.7537,12.3066,628.017,87.2982,12.3066,453.868,235.31
12.3166,5.6533,5.15055,3.82441,,,,,,,12.3166,16.8154,6.20549,,,,,12.3166,2.53104,5.9041,,,,,12.3166,3.02247,-6.48957,12.3166,49.8753,-1.30975,,,,,12.3166,-9.21617,-1.16873,,,,,12.3166,-9.29995,5.24853,12.3166,-10.762,-10.7335,24.3736,12.3166,62.6018,9.95238,12.3166,-22.6928,-3.64132,12.3166,46.4216,47.2174,12.3166,44.0693,22.606,12.3166,-6.28166,4.24936,12.3166,6.47659,-16.9662,12.3166,202.97,100.825,273.286,12.3166,-95.3587,90.3594,12.3166,113.619,10.7775,12.3166,457.203,-207.033,12.3166,-1195.36,-155.165,12.3166,613.366,87.603,12.3166,428.813,226.433
12.3266,5.5578,5.04745,4.0837,,,,,,,12.3266,17.4374,6.30909,,,,,12.3266,2.30898,5.86884,,,,,12.3266,2.52653,-6.94501,12.3266,50.2532,-1.09197,,,,,12.3266,-9.24086,-1.12104,,,,,12.3266,-9.17941,5.26292,12.3266,-8.14085,-9.62372,27.2857,12.3266,61.7731,10.6917,12.3266,-21.539,-3.53882,12.3266,52.3445,43.9044,12.3266,31.1853,20.5135,12.3266,1.05567,5.27227,12.3266,21.0175,-5.39627,12.3266,228.047,134.762,238.787,12.3266,-117.229,81.9851,12.3266,135.731,-4.75869,12.3266,397.558,-234.854,12.3266,-1253.8,-211.028,12.3266,574.65,84.5433,12.3266,390.203,207.918
12.3366,5.49048,4.95807,4.37012,,,,,,,12.3366,18.0509,6.41932,,,,,12.3366,2.10026,5.83332,,,,,12.3366,1.97558,-7.36766,12.3366,50.499,-0.899479,,,,,12.3366,-9.19506,-1.06329,,,,,12.3366,-9.0143,5.29846,12.3366,-5.20477,-8.00543,29.7413,12.3366,60.8772,11.2835,12.3366,-20.0394,-3.70095,12.3366,57.2411,40.7686,12.3366,17.8022,17.6103,12.3366,7.63836,6.23913,12.3366,31.028,1.91498,12.3366,243.243,164.476,196.32,12.3366,-141.263,71.2054,12.3366,155.722,-19.9605,12.3366,314.295,-251.942,12.3366,-1285.75,-259.409,12.3366,514.597,78.2893,12.3366,341.228,180.944
12.3466,5.45371,4.88734,4.67853,,,,,,,12.3466,18.6549,6.53476,,,,,12.3466,1.90819,5.79483,,,,,12.3466,1.38171,-7.76039,12.3466,50.6092,-0.739765,,,,,12.3466,-9.08809,-0.996261,,,,,12.3466,-8.81289,5.35248,12.3466,-2.11599,-5.93166,31.6347,12.3466,59.8449,11.7438,12.3466,-18.2346,-4.13113,12.3466,60.7807,37.9843,12.3466,4.24213,14.049,12.3466,13.1467,7.10427,12.3466,34.446,1.75552,12.3466,247.78,187.969,147.331,12.3466,-168.309,58.4326,12.3466,172.639,-33.3794,12.3466,211.392,-260.038,12.3466,-1290.48,-297.82,12.3466,437.29,69.1901,12.3466,285.674,147.025
12.3566,5.44816,4.83944,5.00282,,,,,,,12.3566,19.2478,6.6542,,,,,12.3566,1.73556,5.7507,,,,,12.3566,0.759964,-8.12735,12.3566,50.5838,-0.618499,,,,,12.3566,-8.93212,-0.921202,,,,,12.3566,-8.58443,5.42166,12.3566,0.950742,-3.49629,32.8896,12.3566,58.5852,12.0906,12.3566,-16.1825,-4.80878,12.3566,62.718,35.6299,12.3566,-9.17187,10.0323,12.3566,17.3486,7.828,12.3566,33.0051,5.04456,12.3566,241.537,203.557,93.5631,12.3566,-198.807,44.0488,12.3566,185.619,-43.7221,12.3566,94.1792,-261.399,12.3566,-1268.3,-324.428,12.3566,347.846,57.7481,12.3566,227.595,107.926
12.3666,5.47272,4.81741,5.33632,,,,,,,12.3666,19.8266,6.77658,,,,,12.3666,1.58454,5.69865,,,,,12.3666,0.127349,-8.47299,12.3666,50.4258,-0.539119,,,,,12.3666,-8.74112,-0.839701,,,,,12.3666,-8.33826,5.50198,12.3666,3.82366,-0.829744,33.4661,12.3666,56.9969,12.3372,12.3666,-13.9542,-5.68442,12.3666,62.9146,33.6905,12.3666,-22.134,5.79112,12.3666,20.1232,8.37975,12.3666,31.229,11.7008,12.3666,225.062,210.018,36.9553,12.3666,-232.72,28.3943,12.3666,193.984,-49.9679,12.3666,-31.1024,-258.482,12.3666,-1220.61,-338.203,12.3666,252.008,44.5829,12.3666,170.976,65.5683
12.3766,5.52463,4.82284,5.67214,,,,,,,12.3766,20.3877,6.90094,,,,,12.3766,1.45648,5.63701,,,,,12.3766,-0.498329,-8.80116,12.3766,50.1411,-0.502676,,,,,12.3766,-8.52966,-0.753607,,,,,12.3766,-8.08307,5.58882,12.3766,6.35018,1.91021,33.3629,12.3766,54.983,12.4878,12.3766,-11.6307,-6.67892,12.3766,61.3498,32.0748,12.3766,-34.3704,1.56019,12.3766,21.4709,8.73975,12.3766,30.8014,17.7624,12.3766,199.534,206.711,-20.4797,12.3766,-269.509,11.7723,12.3766,197.318,-51.4644,12.3766,-157.797,-253.629,12.3766,-1149.71,-338.985,12.3766,155.693,30.3843,12.3766,119.403,21.9422
12.3866,5.59973,4.85562,6.00358,,,,,,,12.3866,20.9263,7.02633,,,,,12.3866,1.35192,5.56507,,,,,12.3866,-1.09965,-9.11448,12.3866,49.7384,-0.507915,,,,,12.3866,-8.3117,-0.664906,,,,,12.3866,-7.82609,5.67716,12.3866,8.41084,4.55263,32.614,12.3866,52.4636,12.5375,12.3866,-9.30019,-7.68888,12.3866,58.1195,30.6425,12.3866,-45.6522,-2.44392,12.3866,21.5073,8.89995,12.3866,27.354,21.6492,12.3866,166.668,193.638,-76.7691,12.3866,-308.167,-5.5326,12.3866,195.517,-47.9902,12.3866,-279.348,-248.795,12.3866,-1058.77,-327.475,12.3866,64.5422,15.8607,12.3866,75.7839,-20.9879
12.3966,5.69285,4.9139,6.32442,,,,,,,12.3966,21.437,7.15169,,,,,12.3966,1.27048,5.48324,,,,,12.3966,-1.66072,-9.41401,12.3966,49.2281,-0.551555,,,,,12.3966,-8.09951,-0.575608,,,,,12.3966,-7.57264,5.76195,12.3966,9.92911,6.93066,31.2805,12.3966,49.3876,12.475,12.3966,-7.05247,-8.59873,12.3966,53.4257,29.2347,12.3966,-55.8025,-6.04033,12.3966,20.4442,8.86476,12.3966,20.0645,19.9593,12.3966,128.583,171.462,-130.084,12.3966,-347.293,-23.2297,12.3966,188.812,-39.7774,12.3966,-389.773,-245.341,12.3966,-951.587,-305.149,12.3966,-16.4923,1.68586,12.3966,42.1376,-61.3724
12.4066,5.79831,4.99423,6.62919,,,,,,,12.4066,21.914,7.27583,,,,,12.4066,1.21087,5.3931,,,,,12.4066,-2.16816,-9.69918,12.4066,48.6223,-0.628722,,,,,12.4066,-7.90282,-0.487611,,,,,12.4066,-7.3258,5.83851,12.4066,10.8752,8.89912,29.4403,12.4066,45.7406,12.2863,12.4066,-4.97139,-9.29711,12.4066,47.5564,27.7034,12.4066,-64.6969,-9.09542,12.4066,18.5599,8.65161,12.4066,14.8365,11.3811,12.4066,87.6339,141.454,-178.825,12.4066,-385.22,-40.994,12.4066,177.754,-27.4896,12.4066,-484.068,-243.927,12.4066,-832.451,-274.098,12.4066,-83.4781,-11.549,12.4066,19.4747,-97.5584
12.4166,5.91035,5.09188,6.91323,,,,,,,12.4166,22.3518,7.39742,,,,,12.4166,1.17105,5.29729,,,,,12.4166,-2.61185,-9.96807,12.4166,47.9341,-0.733463,,,,,12.4166,-7.72831,-0.402576,,,,,12.4166,-7.08641,5.90289,12.4166,11.2632,10.3491,27.1788,12.4166,41.5481,11.9565,12.4166,-3.12458,-9.69479,12.4166,40.8575,25.9322,12.4166,-72.2622,-11.5293,12.4166,16.1655,8.29055,12.4166,16.0912,-0.0957489,12.4166,46.2402,105.401,-221.68,12.4166,-420.152,-58.4433,12.4166,163.171,-12.1544,12.4166,-558.502,-244.495,12.4166,-705.896,-236.822,12.4166,-133.727,-23.3749,12.4166,7.7755,-128.158
12.4266,6.02357,5.20121,7.17276,,,,,,,12.4266,22.745,7.51496,,,,,12.4266,1.14838,5.1992,,,,,12.4266,-2.98531,-10.2178,12.4266,47.1771,-0.859308,,,,,12.4266,-7.57951,-0.3218,,,,,12.4266,-6.85327,5.9521,12.4266,11.1428,11.2175,24.5812,12.4266,36.8735,11.4703,12.4266,-1.55434,-9.73966,12.4266,33.6996,23.8497,12.4266,-78.4718,-13.3183,12.4266,13.5708,7.82224,12.4266,18.2339,-10.2253,12.4266,6.7122,65.4541,-257.661,12.4266,-450.325,-75.1248,12.4266,146.096,4.93832,12.4266,-610.779,-246.347,12.4266,-576.506,-195.997,12.4266,-165.9,-33.471,12.4266,6.06422,-152.1
12.4366,6.13321,5.31623,7.40485,,,,,,,12.4366,23.0892,7.62683,,,,,12.4366,1.13996,5.1025,,,,,12.4366,-3.28584,-10.4451,12.4366,46.3647,-0.999828,,,,,12.4366,-7.4569,-0.246131,,,,,12.4366,-6.6236,5.98418,12.4366,10.5894,11.4903,21.7275,12.4366,31.813,10.8126,12.4366,-0.272816,-9.42523,12.4366,26.4428,21.4346,12.4366,-83.3385,-14.4931,12.4366,11.0549,7.29294,12.4366,15.593,-17.1047,12.4366,-28.9015,23.967,-286.109,12.4366,-474.157,-90.5157,12.4366,127.682,22.3653,12.4366,-640.072,-248.298,12.4366,-448.717,-154.241,12.4366,-179.989,-41.6751,12.4366,12.5654,-168.662
12.4466,6.23536,5.43102,7.60731,,,,,,,12.4466,23.3812,7.73122,,,,,12.4466,1.14292,5.0107,,,,,12.4466,-3.51417,-10.6465,12.4466,45.5103,-1.14917,,,,,12.4466,-7.35841,-0.175941,,,,,12.4466,-6.39357,5.99803,12.4466,9.69357,11.1987,18.691,12.4466,26.4873,9.97031,12.4466,0.736761,-8.79092,12.4466,19.4032,18.7147,12.4466,-86.9106,-15.1329,12.4466,8.8428,6.74661,12.4466,14.9597,-12.1944,12.4466,-58.9371,-16.6901,-306.685,12.4466,-490.38,-104.039,12.4466,109.107,38.7062,12.4466,-646.929,-248.877,12.4466,-326.626,-113.903,12.4466,-177.192,-47.9775,12.4466,24.9246,-177.483
12.4566,6.32708,5.5402,7.77867,,,,,,,12.4566,23.619,7.82623,,,,,12.4566,1.1547,4.92668,,,,,12.4566,-3.67391,-10.8194,12.4566,44.6265,-1.30249,,,,,12.4566,-7.28004,-0.111199,,,,,12.4566,-6.15891,5.99323,12.4566,8.55396,10.4114,15.538,12.4566,21.0327,8.93688,12.4566,1.513,-7.91368,12.4566,12.8274,15.7622,12.4566,-89.2675,-15.3532,12.4566,7.09188,6.21599,12.4566,21.5302,5.75333,12.4566,-82.2011,-54.303,-319.341,12.4566,-498.131,-115.098,12.4566,91.4803,52.6741,12.4566,-633.076,-246.549,12.4566,-213.828,-76.897,12.4566,-159.702,-52.5007,12.4566,40.4651,-178.558
12.4666,6.40644,5.63925,7.91807,,,,,,,12.4666,23.8019,7.90995,,,,,12.4666,1.17318,4.85242,,,,,12.4666,-3.77072,-10.9618,12.4666,43.725,-1.45623,,,,,12.4666,-7.21657,-0.0516214,,,,,12.4666,-5.91546,5.96977,12.4666,7.27103,9.22244,12.3296,12.4666,15.5908,7.71887,12.4666,2.1059,-6.89332,12.4666,6.87782,12.6854,12.4666,-90.5157,-15.2882,12.4666,5.88756,5.71602,12.4666,28.4138,16.7187,12.4666,-98.0149,-86.9658,-324.288,12.4666,-497.012,-123.12,12.4666,75.7647,63.2228,12.4666,-601.148,-239.931,12.4666,-113.276,-44.5894,12.4666,-130.437,-55.4673,12.4666,56.4536,-172.225
12.4766,6.4725,5.72465,8.02526,,,,,,,12.4766,23.9308,7.98061,,,,,12.4766,1.19682,4.78882,,,,,12.4766,-3.81146,-11.0731,12.4766,42.8162,-1.60825,,,,,12.4766,-7.16229,0.00312176,,,,,12.4766,-5.65974,5.92809,12.4766,5.94227,7.73973,9.12395,12.4766,10.2982,6.34122,12.4766,2.56662,-5.83458,12.4766,1.6331,9.61738,12.4766,-90.7885,-15.0703,12.4766,5.24955,5.24265,12.4766,27.6283,10.2619,12.4766,-106.218,-113.199,-321.952,12.4766,-487.096,-127.613,12.4766,62.7093,69.6224,12.4766,-554.386,-227.983,12.4766,-27.1809,-17.7585,12.4766,-92.7581,-57.1629,12.4766,70.348,-159.135
12.4866,6.52529,5.79404,8.10055,,,,,,,12.4866,24.0079,8.03678,,,,,12.4866,1.22452,4.73573,,,,,12.4866,-3.80338,-11.1541,12.4866,41.9092,-1.75764,,,,,12.4866,-7.11158,0.0532317,,,,,12.4866,-5.38931,5.86911,12.4866,4.65784,6.07376,5.9772,12.4866,5.27697,4.85022,12.4866,2.94034,-4.83034,12.4866,-2.90025,6.70137,12.4866,-90.2424,-14.8104,12.4866,5.14586,4.77793,12.4866,24.456,-0.352097,12.4866,-107.134,-132.026,-312.939,12.4866,-468.894,-128.222,12.4866,52.8089,71.497,12.4866,-496.338,-210.142,12.4866,43.0668,3.38888,12.4866,-50.1797,-57.8994,12.4866,80.0037,-140.219
12.4966,6.56566,5.84613,8.14481,,,,,,,12.4966,24.0363,8.07761,,,,,12.4966,1.25562,4.69221,,,,,12.4966,-3.75346,-11.2071,12.4966,41.0113,-1.90446,,,,,12.4966,-7.05937,0.0986804,,,,,12.4966,-5.10305,5.79445,12.4966,3.49607,4.32949,2.94399,12.4966,0.625992,3.31192,12.4966,3.26353,-3.94967,12.4966,-6.76709,4.07591,12.4966,-89.0526,-14.5847,12.4966,5.50926,4.29936,12.4966,26.5732,-7.58896,12.4966,-101.506,-143.006,-297.995,12.4966,-443.284,-124.777,12.4966,46.2828,68.8247,12.4966,-430.593,-186.395,12.4966,96.9326,19.143,12.4966,-6.1245,-57.9835,12.4966,83.8217,-116.642
12.5066,6.59521,5.88063,8.15943,,,,,,,12.5066,24.0204,8.10302,,,,,12.5066,1.28979,4.65674,,,,,12.5066,-3.66804,-11.2356,12.5066,40.1281,-2.04933,,,,,12.5066,-7.0014,0.139219,,,,,12.5066,-4.80126,5.70656,12.5066,2.51911,2.6011,0.0759125,12.5066,-3.58496,1.8064,12.5066,3.5652,-3.23277,12.5066,-10.0391,1.861,12.5066,-87.4077,-14.4285,12.5066,6.25331,3.78968,12.5066,30.8399,-17.141,12.5066,-90.4053,-146.226,-277.972,12.5066,-411.413,-117.331,12.5066,43.0745,61.9076,12.5066,-360.571,-157.292,12.5066,134.731,30.1778,12.5066,36.2788,-57.693,12.5066,80.8285,-89.7439
12.5166,6.61604,5.89815,8.14633,,,,,,,12.5166,23.9646,8.11374,,,,,12.5166,1.32693,4.62755,,,,,12.5166,-3.55267,-11.2443,12.5166,39.2632,-2.19303,,,,,12.5166,-6.93431,0.174474,,,,,12.5166,-4.48576,5.60872,12.5166,1.76933,0.969267,-2.5806,12.5166,-7.31764,0.418472,12.5166,3.87033,-2.69341,12.5166,-12.7907,0.147533,12.5166,-85.4986,-14.339,12.5166,7.28614,3.2433,12.5166,34.5776,-24.9798,12.5166,-75.1298,-142.254,-253.801,12.5166,-374.583,-106.171,12.5166,42.8695,51.3185,12.5166,-289.38,-123.892,12.5166,157.578,37.4174,12.5166,74.3388,-57.2625,12.5166,70.6873,-60.9754
12.5266,6.63059,5.90002,8.10782,,,,,,,12.5266,23.874,8.11139,,,,,12.5266,1.36719,4.60287,,,,,12.5266,-3.41222,-11.2386,12.5266,38.4182,-2.33611,,,,,12.5266,-6.85567,0.204085,,,,,12.5266,-4.15965,5.50477,12.5266,1.26758,-0.49963,-4.98657,12.5266,-10.5643,-0.773335,12.5266,4.20353,-2.32699,12.5266,-15.0794,-1.00961,12.5266,-83.5058,-14.285,12.5266,8.52058,2.66738,12.5266,41.6542,-23.5172,12.5266,-57.0915,-132.061,-226.462,12.5266,-334.141,-91.8105,12.5266,45.1286,37.8355,12.5266,-219.741,-87.6546,12.5266,167.299,41.9,12.5266,105.889,-56.8766,12.5266,53.6455,-31.8135
12.5366,6.64139,5.88816,8.04659,,,,,,,12.5366,23.7534,8.09828,,,,,12.5366,1.411,4.58101,,,,,12.5366,-3.25109,-11.2241,12.5366,37.5931,-2.47873,,,,,12.5366,-6.76389,0.227822,,,,,12.5366,-3.82709,5.3988,12.5366,1.01335,-1.75402,-7.11203,12.5366,-13.3426,-1.70751,12.5366,4.59079,-2.12049,12.5366,-16.934,-1.59512,12.5366,-81.5876,-14.2195,12.5366,9.88119,2.07789,12.5366,46.9383,-16.3971,12.5366,-37.7113,-116.925,-196.959,12.5366,-291.379,-74.9498,12.5366,49.1345,22.3739,12.5366,-153.969,-50.301,12.5366,166.302,44.6556,12.5366,129.322,-56.668,12.5366,30.4337,-3.67808
12.5466,6.65086,5.86493,7.96558,,,,,,,12.5466,23.6072,8.07724,,,,,12.5466,1.45901,4.56046,,,,,12.5466,-3.07354,-11.2067,12.5466,36.7864,-2.6205,,,,,12.5466,-6.65805,0.245643,,,,,12.5466,-3.49285,5.29469,12.5466,0.986958,-2.75791,-8.93669,12.5466,-15.6874,-2.34814,12.5466,5.05815,-2.06132,12.5466,-18.353,-1.63321,12.5466,-79.8685,-14.093,12.5466,11.3072,1.49282,12.5466,44.7346,-8.86345,12.5466,-18.323,-98.319,-166.298,12.5466,-247.453,-56.4253,12.5466,54.049,5.92159,12.5466,-93.9814,-13.6488,12.5466,157.402,46.6101,12.5466,143.595,-56.7173,12.5466,2.13261,22.1532
12.5565,6.66113,5.833,7.86786,,,,,,,12.5565,23.4396,8.05131,,,,,12.5565,1.51216,4.53979,,,,,12.5565,-2.88403,-11.1915,12.5565,35.9957,-2.76059,,,,,12.5565,-6.53775,0.257678,,,,,12.5565,-3.16178,5.19576,12.5565,1.15397,-3.49185,-10.4499,12.5565,-17.6424,-2.68941,12.5565,5.62717,-2.14221,12.5565,-19.3117,-1.18403,12.5565,-78.43,-13.8656,12.5565,12.751,0.925714,12.5565,37.5015,-4.58412,12.5565,-0.0962675,-77.7929,-135.458,12.5565,-203.34,-37.1385,12.5565,58.9798,-10.5193,12.5565,-41.3301,20.5495,12.5565,143.635,48.5203,12.5565,148.196,-57.0532,12.5565,-29.9677,44.6183
12.5665,6.67394,5.7951,7.75658,,,,,,,12.5665,23.2543,8.02345,,,,,12.5665,1.57155,4.51762,,,,,12.5665,-2.68731,-11.183,12.5665,35.2178,-2.89781,,,,,12.5665,-6.40303,0.264157,,,,,12.5665,-2.8384,5.10449,12.5665,1.4708,-3.95463,-11.6499,12.5665,-19.2509,-2.75519,12.5665,6.30878,-2.36123,12.5665,-19.78,-0.337124,12.5665,-77.3079,-13.5141,12.5665,14.1714,0.381769,12.5665,29.6978,-2.75803,12.5665,16.0191,-56.8635,-105.372,12.5665,-159.819,-17.9846,12.5665,63.0511,-25.9823,12.5665,2.77576,50.7526,12.5665,128.049,50.9409,12.5665,143.109,-57.6513,12.5665,-64.5,62.9251
